name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pune,2022-12-20,87.2,55.1,71.2,84.7,55.1,70.7,42.5,40.6,0,0,0,,0,0,7.2,6,89.9,1011.6,25.6,11.1,222.8,19.2,8,10,2022-12-20T07:01:35,2022-12-20T18:02:36,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote"
pune,2022-12-21,87.9,55.5,71.4,86,55.5,70.9,48.1,48,0,0,0,,0,0,7.6,6.5,84.6,1012,10.7,11.3,220.5,19.1,8,10,2022-12-21T07:02:05,2022-12-21T18:03:05,0.93,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-22,87.5,57.3,72.1,85.2,57.3,71.5,49.2,48.8,0,0,0,,0,0,6.7,6.3,68,1011.8,0.2,11.3,222.2,19.3,8,10,2022-12-22T07:02:35,2022-12-22T18:03:35,0.96,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-23,88.9,56.6,72.5,87,56.6,72.1,50.3,49.5,0,0,0,,0,0,9.2,7.4,285.8,1011.4,3.7,11.1,220.4,18.9,8,10,2022-12-23T07:03:05,2022-12-23T18:04:06,0,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-24,88.9,57.3,71.5,86.4,57.3,71,49,49.5,0,0,0,,0,0,8.9,8.5,275.7,1012.1,20.3,11.2,221.1,19.1,8,10,2022-12-24T07:03:33,2022-12-24T18:04:37,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-25,87.5,55.1,70.8,84.4,55.1,70.2,46.4,46.6,0,0,0,,0,0,10.1,7.8,238,1012.6,5.7,11.1,224.1,19.4,8,10,2022-12-25T07:04:01,2022-12-25T18:05:09,0.06,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-26,88,55.1,71.9,86.3,55.1,71.3,49.7,49.9,0,0,0,,0,0,11,8.5,180.2,1013.7,1.4,11.1,222,19.2,8,10,2022-12-26T07:04:28,2022-12-26T18:05:42,0.1,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-27,87.1,60.5,73.6,87.2,60.5,73.4,55,55.2,0,0,0,,0,0,8.7,7.4,72.6,1014.6,15.1,11.1,218.4,18.8,8,10,2022-12-27T07:04:54,2022-12-27T18:06:15,0.13,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-28,88.4,60.9,74.3,88.3,60.9,74,55.8,56,0,0,0,,0,0,6.5,5.4,48,1015.4,9.8,10.9,219.6,19,8,10,2022-12-28T07:05:19,2022-12-28T18:06:49,0.17,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-29,87.9,57.8,73.3,86.3,57.8,72.9,53.2,53.1,0,0,0,,0,0,6.7,6.3,38.8,1017,6.5,11.5,220.9,19.1,8,10,2022-12-29T07:05:44,2022-12-29T18:07:24,0.2,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-30,87.9,58.4,72.9,85.8,58.4,72.4,52.4,53,0,0,0,,0,0,6.3,5.4,30.4,1017.8,11.6,11.3,222.6,19.2,8,10,2022-12-30T07:06:07,2022-12-30T18:07:59,0.25,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-12-31,88,57.5,72.1,85.7,57.5,71.6,51.1,51.8,0,0,0,,0,0,13.6,10.1,321,1017,20.1,11.3,221.2,19.1,8,10,2022-12-31T07:06:29,2022-12-31T18:08:34,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-01,88.4,56.9,71,85.3,56.9,70.4,49,50.3,0,0,0,,0,0,8.5,6.5,325.7,1016.5,35.5,11.3,218.3,18.9,8,10,2023-01-01T07:06:51,2023-01-01T18:09:10,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-02,86.6,53.7,70.4,85.9,53.7,70,47.7,48.6,0,0,0,,0,0,9.8,7.4,66.3,1016.6,0.2,11.3,221.2,19.1,8,10,2023-01-02T07:07:11,2023-01-02T18:09:46,0.34,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-03,85.4,55.5,71.4,84.2,55.5,71.1,51.8,53.5,0,0,0,,0,0,8.1,7.4,130.2,1016.1,21.1,11.1,218,18.8,8,10,2023-01-03T07:07:30,2023-01-03T18:10:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-04,83,59.3,70.6,82.7,59.3,70.6,52.8,56.1,0,0,0,,0,0,10.5,7.6,88.3,1015,24.7,11,215.9,18.7,8,10,2023-01-04T07:07:49,2023-01-04T18:11:00,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-05,83,61.2,71.3,82.7,61.2,71.2,54.1,57.1,0,0,0,,0,0,13.2,9.6,94.6,1016,34.9,11,214.8,18.6,8,10,2023-01-05T07:08:06,2023-01-05T18:11:37,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-06,82.5,62.3,72.4,81.8,62.3,72.4,57.7,61.8,0,0,0,,0,0,14.3,15.2,100.7,1017.3,38.9,11.1,194.6,16.9,8,10,2023-01-06T07:08:22,2023-01-06T18:12:15,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-07,81.1,63.2,71.4,80.3,63.2,71.3,56.8,62.7,0,0,0,,0,0,15.2,10.5,92.9,1017.5,28.7,10.8,217.5,18.7,8,10,2023-01-07T07:08:37,2023-01-07T18:12:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-08,80.8,58.4,68.9,80.1,58.4,68.9,50.4,55.2,0,0,0,,0,0,9.6,7.6,82.7,1016.5,3.3,11.1,223.2,19.2,8,10,2023-01-08T07:08:51,2023-01-08T18:13:30,0.54,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-09,81.8,50.3,67.2,80.1,50.3,67,40.4,42.8,0,0,0,,0,0,9.6,7.4,91.8,1017.7,0,11.3,231,19.9,8,10,2023-01-09T07:09:03,2023-01-09T18:14:08,0.58,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-10,83.2,47.6,67.4,80.5,47.6,67.1,34.1,36,0,0,0,,0,0,10.1,7.2,94.1,1017.2,0,11.3,235.8,20.2,8,10,2023-01-10T07:09:15,2023-01-10T18:14:47,0.61,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-11,87.5,48.8,69.1,84,48.8,68.4,37.2,37.5,0,0,0,,0,0,13.4,9.8,322.6,1014.9,0.5,11.3,232.7,20.1,8,10,2023-01-11T07:09:25,2023-01-11T18:15:25,0.64,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-12,86.3,48.8,69.1,83.2,48.8,68.6,39.3,39.3,0,0,0,,0,0,10.5,8.3,291.4,1013.2,1.5,11.1,233.1,20,8,10,2023-01-12T07:09:34,2023-01-12T18:16:03,0.68,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-13,86.1,51.2,67.8,83.1,51.2,67.4,46.9,52.2,0,0,0,,0,0,10.7,8.9,303.9,1014,1.4,11.3,231.5,19.9,8,10,2023-01-13T07:09:42,2023-01-13T18:16:41,0.71,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-14,84.6,51.5,67.9,82,51.5,67.6,47.4,53.5,0,0,0,,0,0,11.4,8.7,267.7,1013.8,2.9,11.3,234,20.2,8,10,2023-01-14T07:09:49,2023-01-14T18:17:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-15,85.7,53,69.1,83.2,53,68.6,46.7,50,0,0,0,,0,0,13,9.4,55.4,1012.5,2,11.3,235,20.4,8,10,2023-01-15T07:09:54,2023-01-15T18:17:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-16,88.9,53.7,70.2,85.1,53.7,69.5,46.2,49.1,0,0,0,,0,0,9.8,11.4,252.9,1012.4,2.9,11.3,235.5,20.3,8,10,2023-01-16T07:09:58,2023-01-16T18:18:36,0.81,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-17,89.7,54.2,70.6,86,54.2,69.9,46.2,47.2,0,0,0,,0,0,11.9,8.3,272.8,1013.2,13,11.1,234.8,20.3,8,10,2023-01-17T07:10:01,2023-01-17T18:19:14,0.85,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-18,86.6,52.4,71,85.8,52.4,70.5,44.1,42.9,0,0,0,,0,0,6.3,5.1,33.2,1014.5,6.1,11.3,237,20.5,8,10,2023-01-18T07:10:03,2023-01-18T18:19:52,0.88,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-19,87.9,53,72.1,85.3,53,71.3,45.2,43.1,0,0,0,,0,0,7.4,6,199.2,1014.4,7.7,11.3,234.8,20.2,8,10,2023-01-19T07:10:04,2023-01-19T18:20:30,0.91,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-20,87.1,55.5,71.9,84.5,55.5,71.2,48.5,48.1,0,0,0,,0,0,11.6,10.3,239.2,1013.8,43.4,11.1,233.9,20.2,8,10,2023-01-20T07:10:03,2023-01-20T18:21:08,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-21,84.5,56.9,70.8,83.2,56.9,70.5,50,51.9,0,0,0,,0,0,7.6,8.9,250.4,1014.1,22.3,11.3,233.7,20.2,8,10,2023-01-21T07:10:01,2023-01-21T18:21:45,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-22,86.1,54.8,69.9,83.9,54.8,69.5,49,51.4,0,0,0,,0,0,9.6,10.1,243,1013,2.8,11.3,234.1,20.2,8,10,2023-01-22T07:09:57,2023-01-22T18:22:22,0,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-23,86.6,55.1,69.7,84.6,55.1,69.3,49.4,52.6,0,0,0,,0,0,9.4,12.3,252.3,1012.1,19.4,11.1,236.6,20.4,8,10,2023-01-23T07:09:53,2023-01-23T18:22:59,0.05,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-24,86.6,56.9,69.6,85.4,56.9,69.4,52.4,56.8,0,0,0,,0,0,12.1,13,247,1012.1,8.4,11.3,232.5,20.1,8,10,2023-01-24T07:09:47,2023-01-24T18:23:35,0.08,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-25,86.1,58.7,69.9,85.1,58.7,69.8,54.5,60.3,0,0,0,rain,0,0,8.7,6,302.7,1012.2,43.8,11,156.6,13.4,8,10,2023-01-25T07:09:40,2023-01-25T18:24:11,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-26,87.1,63.9,73.3,86.9,63.9,73.2,54.2,52.4,0,0,0,rain,0,0,9.6,5.6,10.9,1012.2,58.6,11.3,167.9,14.5,8,10,2023-01-26T07:09:32,2023-01-26T18:24:47,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-27,87.1,62,74.2,84.4,62,73.6,51.9,49.5,0,0,0,,0,0,10.1,9.8,93.4,1012.6,17.3,11.3,236.8,20.4,8,10,2023-01-27T07:09:22,2023-01-27T18:25:23,0.18,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-28,86.6,54.8,72.8,83.6,54.8,71.9,44.2,41.4,0,0,0,,0,0,14.1,11.6,138.1,1011.8,0,11.1,245.6,21.2,9,10,2023-01-28T07:09:11,2023-01-28T18:25:58,0.25,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-01-29,87.9,55.5,71.6,84.9,55.5,71.1,52.5,56,0.016,100,12.5,rain,0,0,13.9,13.6,237.8,1010.7,30.2,11.7,242,20.9,9,10,2023-01-29T07:08:59,2023-01-29T18:26:32,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-01-30,85,60.9,72,84.2,60.9,71.6,57.4,65.8,0.004,100,4.17,rain,0,0,11.2,7.6,301.6,1012.9,29.8,11.1,240.6,20.9,9,10,2023-01-30T07:08:46,2023-01-30T18:27:07,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-01-31,84.8,59.6,72.5,83.2,59.6,72.1,52.8,54.1,0,0,0,,0,0,13.4,9.2,64.6,1013.6,22.5,11.3,244.3,21.1,9,10,2023-01-31T07:08:31,2023-01-31T18:27:40,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-01,82.8,60.5,71.6,81.6,60.5,71.5,52.6,54.1,0,0,0,,0,0,16.3,10.7,70.5,1014,40.3,10.8,237.9,20.6,9,10,2023-02-01T07:08:16,2023-02-01T18:28:14,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-02,84.3,59.1,72.1,82.2,59.1,71.6,50.5,50.5,0,0,0,,0,0,13.9,9.4,75.3,1014.1,36.2,11.1,243.3,21.1,9,10,2023-02-02T07:07:59,2023-02-02T18:28:47,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-03,84.3,55.5,71.4,81.9,55.5,70.9,44.5,42.7,0,0,0,,0,0,9.4,7.6,81.2,1014.6,65.7,11.3,247.6,21.4,9,10,2023-02-03T07:07:41,2023-02-03T18:29:19,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-04,87.2,53.7,72.4,84.2,53.7,71.5,42.1,38.3,0,0,0,,0,0,7.4,8.9,52.2,1013.2,58.8,11.3,245.5,21.2,9,10,2023-02-04T07:07:21,2023-02-04T18:29:51,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-05,89,53.7,73.6,85.8,53.7,72.6,43.7,39.1,0,0,0,,0,0,8.1,6.5,10.5,1012.1,7.8,11.3,251.6,21.7,9,10,2023-02-05T07:07:01,2023-02-05T18:30:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-06,92.5,54.8,74.4,88.5,54.8,73.3,44.9,40.2,0,0,0,,0,0,11.2,10.5,285.8,1012.2,46.5,11.1,251.8,21.7,9,10,2023-02-06T07:06:40,2023-02-06T18:30:53,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-07,87.9,55.5,73.1,86.5,55.5,72.3,43.5,39.6,0,0,0,,0,0,7.2,5.6,21.1,1012,37,11.3,252.2,21.8,9,10,2023-02-07T07:06:17,2023-02-07T18:31:24,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-08,89,56,74.2,86.8,56,73.3,42.6,37.5,0,0,0,,0,0,8.9,7.8,71.9,1012.8,40.8,11.5,257.8,22.3,9,10,2023-02-08T07:05:53,2023-02-08T18:31:54,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-09,91.5,54.8,75.3,87.7,54.8,74.2,42.4,36.4,0,0,0,,0,0,6.9,8.5,68.3,1013.4,50.9,11.3,258.9,22.3,9,10,2023-02-09T07:05:28,2023-02-09T18:32:23,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-10,92,54.8,76.6,88.1,54.8,75.3,40.6,32.5,0,0,0,,0,0,6.3,6.9,32.2,1014,11.4,11.7,261.8,22.5,9,10,2023-02-10T07:05:03,2023-02-10T18:32:52,0.65,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-11,92.9,55.1,76.3,88.6,55.1,74.9,33.7,26.6,0,0,0,,0,0,14.5,9.4,344.5,1014.7,12.4,11.8,264.3,22.8,9,10,2023-02-11T07:04:36,2023-02-11T18:33:20,0.69,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-12,91.5,53.7,74.8,87.7,53.7,73.6,36.8,30.5,0,0,0,,0,0,20.6,10.7,66.7,1015.4,38.8,11.3,264.5,22.9,9,10,2023-02-12T07:04:08,2023-02-12T18:33:48,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-13,87.9,53.9,72.7,84.1,53.9,71.8,37.8,33,0,0,0,,0,0,11.9,9.4,78.7,1016.2,5,11.3,268,23.3,9,10,2023-02-13T07:03:39,2023-02-13T18:34:16,0.75,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-14,88.1,51.9,73.1,84.3,51.9,72,30.6,26.3,0,0,0,,0,0,10.7,8.3,85.2,1015.4,9,11.8,272.2,23.4,9,10,2023-02-14T07:03:09,2023-02-14T18:34:42,0.79,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-15,90.2,49.7,74.3,86.3,49.7,72.9,29,25.1,0,0,0,,0,0,12.5,8.9,86.7,1013.6,18.5,11.3,273.1,23.4,9,10,2023-02-15T07:02:38,2023-02-15T18:35:09,0.83,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-16,91.1,51.5,74.9,87.1,51.5,73.5,34,28.1,0,0,0,,0,0,15,10.7,77.8,1014.1,0.7,11.3,273.7,23.5,9,10,2023-02-16T07:02:06,2023-02-16T18:35:34,0.86,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-17,92.5,53,76,88.2,53,74.6,34.7,27.4,0,0,0,,0,0,13.2,10.5,71.7,1014.3,4.4,11.5,273.8,23.6,9,10,2023-02-17T07:01:33,2023-02-17T18:36:00,0.9,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-18,91.4,52.4,76,87.9,52.4,74.7,32.6,25.3,0,0,0,,0,0,13.6,10.3,84.2,1014.1,0,11.8,278.5,24.1,10,10,2023-02-18T07:00:59,2023-02-18T18:36:24,0.93,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-19,90.8,51.2,75.3,86.6,51.2,74,34.2,27.8,0,0,0,,0,0,11.6,9.2,80.5,1014,0,11.5,278.4,24.1,10,10,2023-02-19T07:00:25,2023-02-19T18:36:48,0.96,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-20,92.5,53.3,77,88.5,53.3,75.7,37.4,27.8,0,0,0,,0,0,6.7,8.7,73.2,1013.5,0,12,277,23.8,10,10,2023-02-20T06:59:49,2023-02-20T18:37:12,0,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-21,95.1,56.9,77.6,91.3,56.9,76.2,43.2,35.5,0,0,0,,0,0,6.9,8.5,29,1013.7,16.7,11.5,277.4,23.8,10,10,2023-02-21T06:59:13,2023-02-21T18:37:35,0.03,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-22,94.4,56.6,76.8,90.1,56.6,75.4,39.4,31.6,0,0,0,,0,0,7.4,7.8,31.8,1013.5,36.8,11.3,261.9,22.6,9,10,2023-02-22T06:58:36,2023-02-22T18:37:58,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-23,92.9,57.5,76.9,88.9,57.5,75.5,37.2,29.7,0,0,0,,0,0,10.5,9.4,83.5,1013.1,3.6,11.3,282.9,24.3,10,10,2023-02-23T06:57:58,2023-02-23T18:38:20,0.1,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-24,94.4,55.1,77.2,90.5,55.1,75.7,35.7,27.8,0,0,0,,0,0,8.5,7.8,79.5,1013.9,0.4,11.3,283.2,24.3,10,10,2023-02-24T06:57:19,2023-02-24T18:38:42,0.13,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-25,92.6,57.3,77.6,88.6,57.3,76.2,36.2,27,0,0,0,,0,0,8.3,7.8,71.1,1015.5,18.6,11.3,282.3,24.4,10,10,2023-02-25T06:56:40,2023-02-25T18:39:03,0.16,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-26,92.6,56.6,77.4,88.6,56.6,76,36.8,28,0,0,0,,0,0,8.3,7.2,49.6,1016.2,3.9,11.3,283.3,24.5,10,10,2023-02-26T06:56:00,2023-02-26T18:39:24,0.2,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-27,94.4,57.3,77.9,90,57.3,76.6,38.5,28.5,0,0,0,,0,0,12.1,9.8,345,1015.7,0,11.3,283.3,24.4,10,10,2023-02-27T06:55:19,2023-02-27T18:39:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-02-28,91.7,56.9,77.4,87.8,56.9,76,39.8,30.3,0,0,0,,0,0,12.3,9.6,44.2,1015.5,7,11.3,282.9,24.4,10,10,2023-02-28T06:54:37,2023-02-28T18:40:04,0.26,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-01,92.5,56,77,89.1,56,75.8,39.4,29.4,0,0,0,,0,0,11,9.6,62,1016.2,6.5,11.3,279.9,24.2,10,10,2023-03-01T06:53:55,2023-03-01T18:40:24,0.29,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-02,91.1,61.1,78.1,87.3,61.1,76.7,43.2,32.4,0,0,0,,0,0,14.1,9.2,94.1,1016.8,3.6,11.1,279.7,24.2,10,10,2023-03-02T06:53:13,2023-03-02T18:40:43,0.33,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-03,92,62.7,79.4,88.5,62.7,78,41.5,28.5,0,0,0,,0,0,12.1,10.3,101.6,1017.3,4.3,12.7,283.1,24.4,10,10,2023-03-03T06:52:29,2023-03-03T18:41:02,0.36,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-04,94.3,63.2,79.7,90.8,63.2,78.2,44.8,32.7,0,0,0,,0,0,12.3,8.5,100.4,1016.6,10.2,11.1,279.8,24.2,10,10,2023-03-04T06:51:45,2023-03-04T18:41:20,0.39,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-05,93.8,62.9,80.3,90.7,62.9,78.7,45.4,32.9,0,0,0,,0,0,10.1,10.3,74.2,1016.3,25,11.1,279.6,24.1,10,10,2023-03-05T06:51:01,2023-03-05T18:41:38,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-06,91.1,63.2,78.5,88.3,63.2,77.3,47.7,38.5,0.118,100,4.17,rain,0,0,18.3,11.4,93.3,1015.2,24.8,11.1,277.1,24,10,10,2023-03-06T06:50:16,2023-03-06T18:41:56,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-03-07,86.8,62.7,72.9,83.7,62.7,72.4,52.6,52.6,0.004,100,4.17,rain,0,0,16.8,13,95,1016.3,53,11.2,260,22.4,9,10,2023-03-07T06:49:31,2023-03-07T18:42:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2023-03-08,90.6,57.3,76.7,87.7,57.3,75.5,47.8,41.5,0,0,0,,0,0,10.1,9.2,84.7,1015,36.1,11.3,259.6,22.4,10,10,2023-03-08T06:48:45,2023-03-08T18:42:30,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-09,89.9,65,79.4,86.4,65,78.1,45.3,33.4,0,0,0,,0,0,13.9,9.6,82.2,1014.2,26.1,11.3,286.3,24.9,10,10,2023-03-09T06:47:58,2023-03-09T18:42:46,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-10,91.5,64.1,78.5,88.4,64.1,77.2,42.4,31.3,0,0,0,,0,0,16.1,11,58.2,1013.5,16.1,11.3,290.9,25.1,10,10,2023-03-10T06:47:12,2023-03-10T18:43:03,0.6,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-11,92.5,60.9,79.4,89.1,60.9,77.9,44.1,32.5,0,0,0,,0,0,13.9,9.6,65.5,1013.4,14.3,11.3,290.7,25.1,10,10,2023-03-11T06:46:25,2023-03-11T18:43:19,0.63,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-12,92.5,64.1,80.2,90.2,64.1,78.8,46.6,33.7,0,0,0,,0,0,11.6,11.4,103.8,1012.9,35.3,11.3,287.2,24.8,10,10,2023-03-12T06:45:37,2023-03-12T18:43:34,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2023-03-13,92.9,62.9,80.9,89.4,62.9,79.4,46.6,34,0,0,0,,0,0,13.2,11.6,112.6,1011.8,44.1,11.3,282.4,24.3,10,10,2023-03-13T06:44:49,2023-03-13T18:43:50,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
