,ytest,DTR,MLR,ANN,SVR,winner
2091,28.299999237060547,28.99999984105428,29.15234375,27.98644256591797,29.3421847910381,ANN
2092,39.400001525878906,42.43333384195964,34.98046875,34.35760498046875,36.19777402526293,DTR
2093,29.899999618530273,32.173170741011454,32.98046875,32.91472625732422,32.55211673710405,DTR
2094,28.200000762939453,27.130769289456882,28.6328125,28.027996063232422,29.4861256033376,ANN
2095,21.5,22.275757760712594,27.88671875,26.959436416625977,27.832888607784174,DTR
2096,34.79999923706055,34.46842073139391,33.5078125,34.37616729736328,34.0089544470569,DTR
2097,34.70000076293945,34.544230901277984,34.66015625,35.983890533447266,36.02470996375217,MLR
2098,33.900001525878906,34.47158472655249,31.34765625,32.535797119140625,32.14887507389879,DTR
2099,32.0,29.54107161930629,25.28125,24.803985595703125,24.920454644766195,DTR
2100,35.5,36.43333286709256,34.15234375,35.080379486083984,35.81932693113093,SVR
2101,33.099998474121094,33.02307715782752,35.890625,35.0477180480957,35.39362376272203,DTR
2102,35.5,34.18437486886978,33.56640625,33.650657653808594,33.73843835799548,DTR
2103,25.399999618530273,24.64545440673828,27.359375,27.239397048950195,27.604610426405973,DTR
2104,31.399999618530273,32.96235302195829,33.11328125,34.51594543457031,33.208771704884754,DTR
2105,41.29999923706055,40.356250047683716,40.3671875,40.6522102355957,41.24063857063702,SVR
2106,35.0,34.46842073139391,33.3125,34.0930290222168,33.972218928780336,DTR
2107,22.399999618530273,23.257142838977632,31.23828125,30.960254669189453,32.85899745508682,DTR
2108,37.400001525878906,37.10833326975504,37.578125,35.616024017333984,38.04310991960857,MLR
2109,37.5,36.43333286709256,33.56640625,34.68025207519531,34.157034431711146,DTR
2110,29.600000381469727,27.55555576748318,25.375,24.859195709228516,24.626746738777562,DTR
2111,22.600000381469727,23.604166587193806,24.89453125,24.783597946166992,23.8916993639276,DTR
2112,22.100000381469727,22.366666793823242,23.80078125,23.2054386138916,21.627864215523978,DTR
2113,21.799999237060547,22.216666751437717,25.4296875,25.441762924194336,25.251891128961468,DTR
2114,32.29999923706055,32.31249952316284,38.8671875,34.61669158935547,37.91656603018626,DTR
2115,20.799999237060547,23.49687498807907,27.34765625,26.512454986572266,26.95221848689783,DTR
2116,36.20000076293945,36.61428560529436,32.328125,32.58713150024414,32.24026210003975,DTR
2117,35.29999923706055,34.22352951648188,30.0390625,31.459142684936523,32.12499670580561,DTR
2118,33.400001525878906,33.27500057220459,29.48828125,28.365331649780273,29.38340403263965,DTR
2119,28.600000381469727,26.29374998807907,29.25,27.9853515625,29.30943108210286,ANN
2120,36.900001525878906,32.121739263119906,27.16015625,26.27166175842285,26.779439790376514,DTR
2121,23.299999237060547,22.3166667620341,25.140625,25.141510009765625,24.344771347779474,DTR
2122,33.099998474121094,34.999999618530275,32.17578125,32.00074005126953,32.65384534883631,SVR
2123,28.700000762939453,25.756140223720617,27.17578125,26.716861724853516,26.55073414638286,MLR
2124,34.20000076293945,34.47158472655249,34.62890625,34.26332092285156,34.547639162540165,ANN
2125,34.29999923706055,32.83499975204468,26.890625,27.507144927978516,26.86970681090038,DTR
2126,34.20000076293945,34.47187513113022,35.11328125,34.41238784790039,34.672200914914455,ANN
2127,27.5,30.38000030517578,34.6640625,33.930118560791016,35.914136179217365,DTR
2128,21.0,26.465189885489547,26.99609375,24.91761589050293,26.547473107424807,ANN
2129,33.79999923706055,30.043750166893005,26.046875,26.37942123413086,25.657529757848003,DTR
2130,24.600000381469727,24.696000086466473,27.37109375,26.2247371673584,28.07776287749109,DTR
2131,34.900001525878906,31.933333587646484,31.734375,32.295005798339844,32.1555135084012,ANN
2132,30.0,26.465189885489547,26.140625,25.18382453918457,25.896422911308555,DTR
2133,30.799999237060547,30.605882195865405,33.5703125,33.31483459472656,32.40965247106274,DTR
2134,26.399999618530273,25.699999959845293,27.95703125,26.971799850463867,28.83507847266101,ANN
2135,36.20000076293945,36.279999542236325,31.98046875,31.990867614746094,32.46679361186663,DTR
2136,29.0,26.752380961463565,30.49609375,30.01038932800293,30.672461902643033,ANN
2137,30.799999237060547,27.09538458310641,27.2890625,26.099225997924805,27.487423045405663,SVR
2138,30.299999237060547,29.32307668832632,29.01171875,28.688451766967773,29.60234890579776,SVR
2139,26.899999618530273,27.09538458310641,27.94140625,27.10043716430664,29.020017009300457,DTR
2140,29.899999618530273,33.675714193071634,33.78125,33.240657806396484,33.06575196850153,SVR
2141,30.799999237060547,31.470588010900162,32.30859375,32.50826644897461,32.13603882180644,DTR
2142,34.29999923706055,32.605262555574114,29.66796875,30.413022994995117,31.57318628192968,DTR
2143,21.5,23.31666667373092,24.453125,24.1291561126709,22.712632056314227,SVR
2144,33.0,30.839999771118165,26.99609375,27.522592544555664,27.980613132829227,DTR
2145,29.600000381469727,26.5,28.72265625,27.222864151000977,28.931820232997257,SVR
2146,35.29999923706055,32.83499975204468,28.8359375,27.73553466796875,29.901151157344174,DTR
2147,28.299999237060547,27.09538458310641,28.828125,27.787647247314453,29.085553855543644,ANN
2148,30.600000381469727,32.96235302195829,33.59375,34.115638732910156,33.322303691709905,DTR
2149,35.099998474121094,26.465189885489547,26.80859375,26.399662017822266,26.12719691652216,MLR
2150,21.899999618530273,25.500000050193385,25.7265625,25.86968994140625,25.113284872269716,SVR
2151,21.200000762939453,21.33529416252585,23.98046875,23.570491790771484,22.913086816591964,DTR
2152,27.200000762939453,24.43846159714919,24.87109375,24.27608871459961,24.04248251788391,MLR
2153,30.200000762939453,32.96235302195829,33.875,34.98971939086914,33.911624293195715,DTR
2154,37.900001525878906,34.544230901277984,34.58984375,35.21433639526367,34.90090214513664,ANN
2155,23.299999237060547,25.919999821980795,26.3671875,26.47063446044922,26.45928337920034,DTR
2156,34.20000076293945,35.072221755981445,35.91796875,33.67197036743164,35.0239870970278,ANN
2157,32.79999923706055,32.61052623548006,35.23828125,33.57119369506836,34.26310944016826,DTR
2158,37.0,36.61499996185303,36.66015625,35.351043701171875,36.34731422831144,MLR
2159,22.200000762939453,25.94374990463257,25.484375,25.0345516204834,24.02403763058927,SVR
2160,30.899999618530273,28.96363639831543,26.04296875,25.3391056060791,25.049736385981685,DTR
2161,35.400001525878906,34.27063495393784,32.7421875,34.16263198852539,33.00301928014511,DTR
2162,33.5,34.47158472655249,34.4609375,34.31622314453125,34.47135844127117,ANN
2163,32.5,26.444444550408257,24.8203125,24.924970626831055,24.676207863060565,DTR
2164,32.0,25.756140223720617,26.609375,25.719520568847656,26.711548787756143,SVR
2165,30.399999618530273,32.91250028610229,34.66796875,33.22651290893555,32.907501663248176,SVR
2166,23.600000381469727,24.65625011920929,26.140625,25.85630989074707,25.112623358203194,DTR
2167,26.0,29.223077040452225,27.28515625,26.724365234375,26.939364923030773,ANN
2168,38.599998474121094,37.1636361208829,34.171875,35.654090881347656,35.60212295496134,DTR
2169,26.399999618530273,30.840476217724028,27.2109375,27.67543601989746,27.572343219158718,MLR
2170,36.79999923706055,34.62142876216343,30.01953125,29.72469711303711,30.634812174605106,DTR
2171,33.29999923706055,33.675714193071634,35.12890625,33.04909133911133,33.587018617912506,ANN
2172,34.20000076293945,34.692308279184196,36.3671875,34.60115432739258,36.25732756586561,ANN
2173,38.400001525878906,34.692308279184196,34.453125,35.60205078125,35.593762825578025,ANN
2174,36.0,37.83333365122477,34.7578125,35.34556579589844,36.230304826508046,SVR
2175,28.799999237060547,29.32307668832632,29.5546875,28.64801597595215,29.91889075224863,ANN
2176,21.200000762939453,22.325000047683716,26.8515625,25.653606414794922,26.856440352685084,DTR
2177,32.79999923706055,33.08823506972369,38.578125,36.13412094116211,37.47695749190933,DTR
2178,33.79999923706055,34.18437486886978,34.43359375,33.577362060546875,34.008684744684565,SVR
2179,35.099998474121094,34.69999984215046,34.39453125,34.429771423339844,34.07336758746518,DTR
